"ID","Handle","Type","Field: help_text"
"223166366012","tray-3-3rd-from-bottom-tier-choices-1004","product_option_help_text","<h5><b>French Fitness Rack &amp; Rig Kettlebell Tier/Tray Attachment</b></h5>
<img src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/FF-RR-KRA.jpg?v=1734534989"" style=""max-width: 100%; height: auto;""><br><br>
The French Fitness Rack &amp; Rig Kettlebell Tier/Tray Attachment easily mounts to your Rig, keeping your kettlebells easy to access, organized, and off the ground. Made to organize and save space while neatly storing kettlebells of various shapes and sizes. The attachment fits snugly to your rig, is simple to install, and can be positioned at the preferred height or side of your setup.
<div style=""min-height:20px;"">
</div>
Designed to fit our Racks/Cages/Rigs:
<div style=""min-height:5px;"">
</div>
<a href=""/products/french-fitness-dhr80-double-half-rack-cage-new"">French Fitness DHR80 Double Half Rack</a><br>
<a href=""/products/french-fitness-shr80-single-half-rack-cage-new"">French Fitness SHR80 Single Half Rack</a><br>
<a href=""/products/french-fitness-tahoe-power-cage-full-rack-new"">French Fitness Tahoe Power Cage / Full Rack</a><br>
<a href=""/products/french-fitness-wall-mounted-foldable-squat-rack-wmr10-new"">French Fitness Wall Mounted Foldable Squat Rack WMR10</a><br>
French Fitness <a href=""/collections/pre-configured-rigs"">Free Standing/Wall Mounted Rigs</a><br>
<div style=""min-height:20px;"">
</div>
<b>Features</b>
<ul>
<li>11-gauge Steel
</li>
<li>Powder-coated Black
</li>
<li>Easy to attach on the uprights 
</li>
<li>Removable and adjustable to the desired position</li>
<li><span id=""prop65"" class=""prop65"">California Residents <span style=""color: #f1592a; cursor:pointer;"">see Prop 65 WARNINGS</span></span></li>
</ul>
<br>
<b>Tech Specs</b>
<ul>
<li>Length: 70.8""</li>
</ul>
<br>
<div style=""text-align: center;"">

<img src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/ff-rr-kbr_3.jpg?v=1734534992"" style=""max-width: 100%; height: auto;""><br><br>
</div>"
"223166431548","pull-up-bars-monkey-bar-6ft-71-french-fitness-rack-accessories-add-ons-731","product_option_help_text","<img src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/FF-RR-PB-71-2.jpg?v=1734535282"" style=""width: 250px; padding: 0 10px; float: left;"">
<b>French Fitness 71"" Rack &amp; Rig Pull Up Bar</b><br><br>
The French Fitness Rack &amp; Rig Pull Up Bar Multi-grip pull-up are available in lengths of 43 inches and 71 inches. These bars provide you with a range of grip options, including wide, narrow, and neutral grips, allowing you to vary your hand placement during pull-ups. This versatility targets different muscle groups and adds diversity to your workout routine.
<div style=""clear: both;""></div>
<div style=""min-height:20px;""></div>
<b>Features</b>
<ul>
<li>Hardware Included</li>
<li>Serves as the foundation for numerous upper body exercises, promoting strength and muscular endurance.</li>
<li>Allows you to perform hanging leg raises, knee tucks, and even attach TRX straps for exercises like suspended rows and core work.</li>
<li>Accommodates various attachments and accessories for exercise variations such as chin-ups, hanging leg raises, and muscle-ups.</li>
<li>Hole Diameter (For <a href=""/collections/rig-attachments-accessories"">Rig &amp; Rack Attachments</a>): 1""</li>
</ul>
<br>
<b>Tech Specs</b>
<ul>
<li>11-Gauge Steel</li>
<li>Powder Coated Black</li>
<li>Rod Diameter: 1.27"" (32.20mm)</li>
<li>Dimensions: 70.80""L x 2.94""W x 5.875""H (179.8cm x 7.47cm x 14.92cm)</li>
</ul>
<div style=""min-height:60px;"">
</div>
<div style=""clear: both;""></div>

<hr style=""width: 95%;height:2px;border-width:0;background-color:#BEBEBE"">
<div style=""min-height: 10px;""></div><br>



<img src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/FF-RR-JBS-MCG-main.webp?v=1758488883"" style=""width: 250px; padding: 0 10px; float: left;"">
<b>French Fitness 71"" Rack &amp; Rig Junction Bar Crossmember w/2 Cannonball Grips</b><br><br>
The <b>French Fitness 71"" Rack &amp; Rig Junction Bar Crossmember V1</b> is used to connect the uprights of the rig, allowing for the attachment of various accessories and components. They serve as a crucial component in the overall stability and strength of the rig, as they help distribute the load and provide structural integrity.<br><br>
The <b>French Fitness Rack &amp; Rig Mounted Cannonball Grip</b> will give you the best forearm and grip workout. Installs easily, may be moved to the ideal position and can be attached around your rig. Transform your rig into a lateral-moving obstacle course by attaching them along the square crossbars.
<div style=""min-height:20px;""></div>
<b>Features</b>

<b>French Fitness 71"" Rack &amp; Rig Junction Bar Crossmember V1</b>
<ul>
<li>Hardware Included</li>
<li>11-gauge Steel
</li>
<li> Powder-coated Black
</li>
<li>Easy to attach on the uprights 
</li>
<li>Removable and adjustable to the desired position</li>
<li>Hole Diameter (For <a href=""/collections/rig-attachments-accessories"">Rig &amp; Rack Attachments</a>): 1""</li>
</ul>
<br>
<b>French Fitness Rack &amp; Rig Mounted Cannonball Grip</b>
<ul>
<li>11-gauge Steel 
</li>
<li>Powder coated Black</li>
<li>Removable and adjustable to the desired position</li>
<li>Tube Size of Post Required to Attach to: 3"" x 3"" (75 mm x 75 mm)</li>
<li>Peg Diameter (To Attach to <a href=""/collections/pre-configured-rigs"">Rig &amp; Rack Pre-Configured Rigs</a>, or <a href=""/collections/rig-frame-pieces-customize-your-rig"">Rig &amp; Rack Frame Pieces</a>): 1""</li>
</ul>
<br>
<b>Tech Specs</b>

<b>French Fitness 71"" Rack &amp; Rig Junction Bar Crossmember V1</b>
<ul>
<li>Length: 70.8""</li>
<li>Tube Size: 75 x 75 x 3mm</li>
<li>Hole Diameter: 1"" (25.4 mm)</li>
<li>Hole Spacing (Center to Center): 2"" (50.8 mm)</li>
</ul>
<br>
<b>French Fitness Rack &amp; Rig Mounted Cannonball Grip</b>
<ul>
<li>Hole Diameter: 1"" (26mm)
</li>
<li>Hole Spacing: 2"" (50mm)
</li>
<li>Fits Racks with 3"" x 3"" steel tubing
</li>
</ul>
<div style=""min-height:60px;"">
</div>
<div style=""clear: both;""></div>


<hr style=""width: 95%;height:2px;border-width:0;background-color:#BEBEBE"">
<div style=""min-height: 10px;""></div><br>


<img src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/FF-RR-DPB-71-2.jpg?v=1734535299"" style=""width: 250px; padding: 0 10px; float: left;"">
<b>French Fitness 71"" Rack &amp; Rig Double Pull Up Bar</b><br><br>
The French Fitness 71"" Rack &amp; Rig Double Pull Up Bar adds strength to your rig, enhancing its overall robustness and visual appeal. Offers various grip positions, allowing users to perform chin-ups with a close grip, wide grip, neutral grip, or other hand positions, effectively targeting different muscle groups. Users can easily adjust the height to their desired position, enabling them to set the bars at various levels that best align with their individual preferences and fitness goals.
<div style=""min-height:20px;""></div>
<b>Features</b>
<ul>
<li>Hardware Included</li>
<li>11-gauge Steel
</li>
<li>Powder-coated Black
</li>
<li>Easy to attach on the uprights 
</li>
<li>Removable and adjustable to the desired position</li>
<li>Hole Diameter (For <a href=""/collections/rig-attachments-accessories"">Rig &amp; Rack Attachments</a>): 1""</li>
</ul><br>
<b>Tech Specs</b>
<ul>
<li>Length: 70.8""</li>
</ul><div style=""min-height:60px;"">
</div>
<div style=""clear: both;""></div>



<hr style=""width: 95%;height:2px;border-width:0;background-color:#BEBEBE"">
<div style=""min-height: 10px;""></div><br>

<img src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/FF-RR-MBA-2.jpg?v=1734535303"" style=""width: 250px; padding: 0 10px; float: left;"">
<b>French Fitness Rack &amp; Rig Monkey Bar Attachment</b><br><br>
The French Fitness Rack &amp; Rig Monkey Bar Attachment can boost the practicality of your rig or rack while also helping in overall stability. Monkey bars are a great way to strengthen your upper body, enhance your coordination and balance, and burn calories. A full-body workout using the French Fitness Monkey Bar involves a variety of movements that target many different muscle groups, like your triceps, core, back, and glutes, while improving your coordination and flexibility. Exercises done on bars, such as pull-ups, dips, and other exercises, help build upper body strength. Swinging and hanging also work the legs and core. The repetitive gripping and hanging motions greatly enhance grip strength. Train like it's playtime with the French Fitness Monkey Bar.
<div style=""min-height:20px;""></div>
<b>Features</b>
<ul>
<li>Hardware Included</li>
<li>Tube Size of Post Required to Attach to: 3"" x 3"" (75 mm x 75 mm)</li>
<li>Peg Diameter (To Attach to <a href=""/collections/pre-configured-rigs"">Rig &amp; Rack Pre-Configured Rigs</a>, or <a href=""/collections/rig-frame-pieces-customize-your-rig"">Rig &amp; Rack Frame Pieces</a>): 1""</li>
</ul>"
"223166529852","tier-5-1185","product_option_help_text","<h5><b>French Fitness Rack &amp; Rig Kettlebell Rack Attachment</b></h5>
<img src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/FF-RR-KRA.jpg?v=1734534989"" style=""max-width: 100%; height: auto;""><br><br>
The French Fitness Rack &amp; Rig Kettlebell Rack Attachment easily mounts to your Rig, keeping your kettlebells easy to access, organized, and off the ground. Made to organize and save space while neatly storing kettlebells of various shapes and sizes. The attachment fits snugly to your rig, is simple to install, and can be positioned at the preferred height or side of your setup.
<div style=""min-height:20px;"">
</div>
Designed to fit our Racks/Cages/Rigs:
<div style=""min-height:5px;"">
</div>
<a href=""/products/french-fitness-dhr80-double-half-rack-cage-new"">French Fitness DHR80 Double Half Rack</a><br>
<a href=""/products/french-fitness-shr80-single-half-rack-cage-new"">French Fitness SHR80 Single Half Rack</a><br>
<a href=""/products/french-fitness-tahoe-power-cage-full-rack-new"">French Fitness Tahoe Power Cage / Full Rack</a><br>
<a href=""/products/french-fitness-wall-mounted-foldable-squat-rack-wmr10-new"">French Fitness Wall Mounted Foldable Squat Rack WMR10</a><br>
French Fitness <a href=""/collections/pre-configured-rigs"">Free Standing/Wall Mounted Rigs</a><br>
<div style=""min-height:20px;"">
</div>
<b>Features</b>
<ul>
<li>11-gauge Steel
</li>
<li>Powder-coated Black
</li>
<li>Easy to attach on the uprights 
</li>
<li>Removable and adjustable to the desired position</li>
<li><span id=""prop65"" class=""prop65"">California Residents <span style=""color: #f1592a; cursor:pointer;"">see Prop 65 WARNINGS</span></span></li>
</ul>
<br>
<b>Tech Specs</b>
<ul>
<li>Length: 70.8""</li>
</ul>
<br>
<div style=""text-align:center;"">

<img src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/ff-rr-kbr_3.jpg?v=1734534992"" style=""max-width: 100%; height: auto;""><br><br>
</div>"
"223166693692","tray-2-left-2nd-from-bottom-tier-choices-986","product_option_help_text","<h5><b>French Fitness Bumper Plate Tier/Tray Attachment</b></h5><br>
<img src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/FF-RR-BPRA.jpg?v=1734535025"" style=""max-width: 100%; height: auto;""><br><br>
The French Fitness Bumper Plate Tier/Tray Attachment is an excellent solution for anyone who wants to maximize their storage capacity and improve the effectiveness of their rig, rack, or cage. The attachment is easy to install, fits perfectly to your rig, and can be placed at the desired height or side.
<br><br>
The French Fitness Rack &amp; Rig Bumper Plate Tier/Tray Attachment is available in both <a href=""/products/french-fitness-43-rack-rig-bumper-plate-tier-tray-attachment-new"">43""</a> and <a href=""/products/french-fitness-71-rack-rig-bumper-plate-tier-tray-attachment-new"">71""</a> variants.
<div style=""min-height:20px;"">
</div>
Designed to fit our Racks/Cages/Rigs:
<div style=""min-height:5px;"">
</div>
<a href=""/products/french-fitness-dhr80-double-half-rack-cage-new"">French Fitness DHR80 Double Half Rack</a><br>
<a href=""/products/french-fitness-shr80-single-half-rack-cage-new"">French Fitness SHR80 Single Half Rack</a><br>
<a href=""/products/french-fitness-tahoe-power-cage-full-rack-new"">French Fitness Tahoe Power Cage / Full Rack</a><br>
<a href=""/products/french-fitness-wall-mounted-foldable-squat-rack-wmr10-new"">French Fitness Wall Mounted Foldable Squat Rack WMR10</a><br>
French Fitness <a href=""/collections/pre-configured-rigs"">Free Standing/Wall Mounted Rigs</a><br>
<div style=""min-height:20px;"">
</div>
<b>Features</b>
<ul>
<li>11-gauge Steel
</li>
<li>Powder-coated Black
</li>
<li>Easy to attach on the uprights 
</li>
<li>Removable and adjustable to the desired position</li>
<li><span id=""prop65"" class=""prop65"">California Residents <span style=""color: #f1592a; cursor:pointer;"">see Prop 65 WARNINGS</span></span></li>
</ul>
<br>
<b>Tech Specs</b>
<ul>
<li>Length: 42.5"" / 70.8""</li>
</ul>
<br>
<div style=""text-align:center;"">

<img src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/ff-rr-bpr_3.jpg?v=1734535028"" style=""max-width: 100%; height: auto;"">
</div>"
"223167086908","tray-4-top-tier-choices-1001","product_option_help_text","<b><h5>French Fitness Rack &amp; Rig Ball Tier/Tray Attachment</h5></b><br>
<img src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/FF-RR-BR.jpg?v=1734535007"" style=""max-width: 100%; height: auto;""><br><br>
The French Fitness Rack &amp; Rig Ball Tier/Tray Attachment connects to your uprights to raise your balls off the floor and onto a specially designed shelf, giving your gym a tidy, professional appearance. Easy to adjust and attach, you can set this attachment to your preferred height on your uprights. Perfect for medicine balls, slam balls, wall balls and more.
<div style=""min-height:20px;"">
</div>
Designed to fit our Racks/Cages/Rigs:
<div style=""min-height:5px;"">
</div>
<a href=""/products/french-fitness-dhr80-double-half-rack-cage-new"">French Fitness DHR80 Double Half Rack</a><br>
<a href=""/products/french-fitness-shr80-single-half-rack-cage-new"">French Fitness SHR80 Single Half Rack</a><br>
<a href=""/products/french-fitness-tahoe-power-cage-full-rack-new"">French Fitness Tahoe Power Cage / Full Rack</a><br>
<a href=""/products/french-fitness-wall-mounted-foldable-squat-rack-wmr10-new"">French Fitness Wall Mounted Foldable Squat Rack WMR10</a><br>
French Fitness <a href=""/collections/pre-configured-rigs"">Free Standing/Wall Mounted Rigs</a><br>
<div style=""min-height:20px;"">
</div>
<b>Features</b>
<ul>
<li>11-gauge Steel
</li>
<li>Powder-coated Black
</li>
<li>Easy to attach on the uprights 
</li>
<li>Removable and adjustable to the desired position</li>
<li><span id=""prop65"" class=""prop65"">California Residents <span style=""color: #f1592a; cursor:pointer;"">see Prop 65 WARNINGS</span></span></li>
</ul>
<br>
<b>Tech Specs</b>
<ul>
<li>Length: 70.8""
</li>
</ul>
<br>

<div style=""text-align:center;"">
<img src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/ff-rr-br_3.jpg?v=1734535010"" style=""max-width: 100%; height: auto;"">
</div>"
"223167119676","tray-3-left-3rd-from-bottom-tier-choices-987","product_option_help_text","<h5><b>French Fitness Rack &amp; Rig Kettlebell Rack Attachment</b></h5>
<img src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/FF-RR-KRA.jpg?v=1734534989"" style=""max-width: 100%; height: auto;""><br><br>
The French Fitness Rack &amp; Rig Kettlebell Rack Attachment easily mounts to your Rig, keeping your kettlebells easy to access, organized, and off the ground. Made to organize and save space while neatly storing kettlebells of various shapes and sizes. The attachment fits snugly to your rig, is simple to install, and can be positioned at the preferred height or side of your setup.
<div style=""min-height:20px;"">
</div>
Designed to fit our Racks/Cages/Rigs:
<div style=""min-height:5px;"">
</div>
<a href=""/products/french-fitness-dhr80-double-half-rack-cage-new"">French Fitness DHR80 Double Half Rack</a><br>
<a href=""/products/french-fitness-shr80-single-half-rack-cage-new"">French Fitness SHR80 Single Half Rack</a><br>
<a href=""/products/french-fitness-tahoe-power-cage-full-rack-new"">French Fitness Tahoe Power Cage / Full Rack</a><br>
<a href=""/products/french-fitness-wall-mounted-foldable-squat-rack-wmr10-new"">French Fitness Wall Mounted Foldable Squat Rack WMR10</a><br>
French Fitness <a href=""/collections/pre-configured-rigs"">Free Standing/Wall Mounted Rigs</a><br>
<div style=""min-height:20px;"">
</div>
<b>Features</b>
<ul>
<li>11-gauge Steel
</li>
<li>Powder-coated Black
</li>
<li>Easy to attach on the uprights 
</li>
<li>Removable and adjustable to the desired position</li>
<li><span id=""prop65"" class=""prop65"">California Residents <span style=""color: #f1592a; cursor:pointer;"">see Prop 65 WARNINGS</span></span></li>
</ul>
<br>
<b>Tech Specs</b>
<ul>
<li>Length: 70.8""</li>
</ul>
<br>
<div style=""text-align:center;"">

<img src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/ff-rr-kbr_3.jpg?v=1734534992"" style=""max-width: 100%; height: auto;""><br><br>
</div>"
"223167217980","tray-1-bottom-tier-choices-1002","product_option_help_text","<h5><b>French Fitness Bumper Plate Tier/Tray Attachment</b></h5><br>
<img src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/FF-RR-BPRA.jpg?v=1734535025"" style=""max-width: 100%; height: auto;""><br><br>
The French Fitness Bumper Plate Tier/Tray Attachment is an excellent solution for anyone who wants to maximize their storage capacity and improve the effectiveness of their rig, rack, or cage. The attachment is easy to install, fits perfectly to your rig, and can be placed at the desired height or side.
<div style=""min-height:20px;"">
</div>
Designed to fit our Racks/Cages/Rigs:
<div style=""min-height:5px;"">
</div>
<a href=""/products/french-fitness-dhr80-double-half-rack-cage-new"">French Fitness DHR80 Double Half Rack</a><br>
<a href=""/products/french-fitness-shr80-single-half-rack-cage-new"">French Fitness SHR80 Single Half Rack</a><br>
<a href=""/products/french-fitness-tahoe-power-cage-full-rack-new"">French Fitness Tahoe Power Cage / Full Rack</a><br>
<a href=""/products/french-fitness-wall-mounted-foldable-squat-rack-wmr10-new"">French Fitness Wall Mounted Foldable Squat Rack WMR10</a><br>
French Fitness <a href=""/collections/pre-configured-rigs"">Free Standing/Wall Mounted Rigs</a><br>
<div style=""min-height:20px;"">
</div>
<b>Features</b>
<ul>
<li>11-gauge Steel
</li>
<li>Powder-coated Black
</li>
<li>Easy to attach on the uprights 
</li>
<li>Removable and adjustable to the desired position</li>
<li><span id=""prop65"" class=""prop65"">California Residents <span style=""color: #f1592a; cursor:pointer;"">see Prop 65 WARNINGS</span></span></li>
</ul>
<br>
<b>Tech Specs</b>
<ul>
<li>Length: 70.8""</li>
</ul>
<br>
<div style=""text-align:center;"">

<img src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/ff-rr-bpr_3.jpg?v=1734535028"" style=""max-width: 100%; height: auto;"">
</div>"
"223167283516","tray-3-3rd-from-bottom-tier-choices-1007","product_option_help_text","<b><h5>French Fitness Rack &amp; Rig Ball Tier/Tray Attachment</h5></b><br>
<img src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/FF-RR-BR.jpg?v=1734535007"" style=""max-width: 100%; height: auto;""><br><br>
The French Fitness Rack &amp; Rig Ball Tier/Tray Attachment connects to your uprights to raise your balls off the floor and onto a specially designed shelf, giving your gym a tidy, professional appearance. Easy to adjust and attach, you can set this attachment to your preferred height on your uprights. Perfect for medicine balls, slam balls, wall balls and more.
<div style=""min-height:20px;"">
</div>
Designed to fit our Racks/Cages/Rigs:
<div style=""min-height:5px;"">
</div>
<a href=""/products/french-fitness-dhr80-double-half-rack-cage-new"">French Fitness DHR80 Double Half Rack</a><br>
<a href=""/products/french-fitness-shr80-single-half-rack-cage-new"">French Fitness SHR80 Single Half Rack</a><br>
<a href=""/products/french-fitness-tahoe-power-cage-full-rack-new"">French Fitness Tahoe Power Cage / Full Rack</a><br>
<a href=""/products/french-fitness-wall-mounted-foldable-squat-rack-wmr10-new"">French Fitness Wall Mounted Foldable Squat Rack WMR10</a><br>
French Fitness <a href=""/collections/pre-configured-rigs"">Free Standing/Wall Mounted Rigs</a><br>
<div style=""min-height:20px;"">
</div>
<b>Features</b>
<ul>
<li>11-gauge Steel
</li>
<li>Powder-coated Black
</li>
<li>Easy to attach on the uprights 
</li>
<li>Removable and adjustable to the desired position</li>
<li><span id=""prop65"" class=""prop65"">California Residents <span style=""color: #f1592a; cursor:pointer;"">see Prop 65 WARNINGS</span></span></li>
</ul>
<br>
<b>Tech Specs</b>
<ul>
<li>Length: 70.8""
</li>
</ul>
<br>

<div style=""text-align:center;"">
<img src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/ff-rr-br_3.jpg?v=1734535010"" style=""max-width: 100%; height: auto;"">
</div>"
"223167349052","tier-4-1184","product_option_help_text","<h5><b>French Fitness 43"" Rack &amp; Rig Ball Tier/Tray Attachment </b></h5>
<p><br><img alt="""" src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/FF-RR-BR-43-2_cb5cacb7-a62b-47b8-a9b2-d041b1d2bb7d.jpg?v=1741320322""></p>
<p>The French Fitness 43"" Rack &amp; Rig Ball Tier/Tray Attachment connects to your uprights to raise your balls off the floor and onto a specially designed shelf, giving your gym a tidy, professional appearance. Easy to adjust and attach, you can set this attachment to your preferred height on your uprights. Perfect for medicine balls, slam balls, wall balls and more.<br><br></p>
<p><b>Designed to fit our Racks/Cages/Rigs:</b><br><a href=""/products/french-fitness-dhr80-double-half-rack-cage-new"">French Fitness DHR80 Double Half Rack</a><br><a href=""/products/french-fitness-shr80-single-half-rack-cage-new"">French Fitness SHR80 Single Half Rack</a><br><a href=""/products/french-fitness-tahoe-power-cage-full-rack-new"">French Fitness Tahoe Power Cage / Full Rack</a><br><a href=""/products/french-fitness-r30-monster-power-rack-new"">French Fitness R30 Monster Power Rack</a><br><a href=""/products/french-fitness-r30-re-monster-power-rack-new"">French Fitness R30-RE Monster Power Rack</a><br><a href=""/products/french-fitness-r30-3ds-monster-3d-dual-action-smith-rack-new"">French Fitness R30-3DS Monster 3D Dual Action Smith Rack</a><br><a href=""/products/french-fitness-wall-mounted-foldable-squat-rack-wmr10-new"">French Fitness Wall Mounted Foldable Squat Rack WMR10</a><br>French Fitness <a href=""/collections/pre-configured-rigs"">Free Standing/Wall Mounted Rigs</a><br></p>"
"223167480124","tier-6-955","product_option_help_text","<h5><b>French Fitness Rack &amp; Rig Dumbbell Rack Attachment </b></h5><br>
<img src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/FF-RR-DRA.jpg?v=1734534970"" style=""max-width: 100%; height: auto;""><br><br>
The French Fitness Rack &amp; Rig Dumbbell Rack Attachment prevents dumbbells from rolling making stocking and unloading the dumbbells secure and simple. Mounts to your Rig or Rack for easy access to your dumbbells saving you space while keeping your equipment in good condition. Because the Rack Attachment is mounted to your Rig, it takes up relatively little space and maximizes your storage area. You won't need to look around your gym to find the weights you need for your next set.
<div style=""min-height:20px;"">
</div>
Designed to fit our Racks/Cages/Rigs:
<div style=""min-height:5px;"">
</div>
<a href=""/products/french-fitness-dhr80-double-half-rack-cage-new"">French Fitness DHR80 Double Half Rack</a><br>
<a href=""/products/french-fitness-shr80-single-half-rack-cage-new"">French Fitness SHR80 Single Half Rack</a><br>
<a href=""/products/french-fitness-tahoe-power-cage-full-rack-new"">French Fitness Tahoe Power Cage / Full Rack</a><br>
<a href=""/products/french-fitness-wall-mounted-foldable-squat-rack-wmr10-new"">French Fitness Wall Mounted Foldable Squat Rack WMR10</a><br>
French Fitness <a href=""/collections/pre-configured-rigs"">Free Standing/Wall Mounted Rigs</a><br>
<div style=""min-height:20px;"">
</div>
<b>Features</b>
<ul>
<li>11-gauge Steel
</li>
<li>Powder-coated Black
</li>
<li>Easy to attach on the uprights 
</li>
<li>Removable and adjustable to the desired position</li>
<li><span id=""prop65"" class=""prop65"">California Residents <span style=""color: #f1592a; cursor:pointer;"">see Prop 65 WARNINGS</span></span></li>
</ul>
<br>
<b>Tech Specs</b>
<ul>
<li>Length: 70.8""</li>
</ul>
<br>
<div style=""text-align:center;"">
<img src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/ff-rr-dbr_3.jpg?v=1734534974"" style=""max-width: 100%; height: auto;"">
</div>"
"223167676732","cable-column-french-fitness-rack-accessories-add-ons-984","product_option_help_text","<center>
<b>French Fitness Rack &amp; Rig Cable Column, 200 Lb Weight Stack</b><br><br>
<img src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/french-fitness-rack-rig-cable-column.jpg?v=1734535183"" style=""width:50%; height: auto; padding:20px;"">
</center>

Revolutionize your workouts with the French Fitness Rack &amp; Rig Cable Column, 200 Lb Weight Stack, designed for maximum versatility. This compact yet powerful fitness companion stands alone in your home gym, saving space while delivering outstanding results. Easily attach it to your rig with optional accessories like the French Fitness Rack &amp; Rig Cable Column Stability Bar, Foot Rest Row Attachment, and Lat Seat, while enjoying compatibility with a variety of Rig <a href=""/collections/rig-attachments-accessories"">Attachments &amp; Accessories</a> for unparalleled flexibility in your fitness setup. No matter if you're starting out or a fitness enthusiast, the French Fitness Rack &amp; Rig Cable Column, 200 Lb Weight Stack offers an array of exercise options, guaranteeing a fulfilling and efficient fitness journey.
<br><br>
<b>Note: The Foot Rest Row, Lat Seat, and Stability Bar are not included in the standard configuration; they are available as optional features.</b>
<br><br>
Designed to fit our Racks/Cages/Rigs:
<div style=""min-height:5px;"">
</div>
<a href=""/products/french-fitness-dhr80-double-half-rack-cage-new"">French Fitness DHR80 Double Half Rack</a><br>
<a href=""/products/french-fitness-shr80-single-half-rack-cage-new"">French Fitness SHR80 Single Half Rack</a><br>
<a href=""/products/french-fitness-tahoe-power-cage-full-rack-new"">French Fitness Tahoe Power Cage / Full Rack</a><br>
<a href=""/products/french-fitness-r30-3ds-monster-3d-dual-action-smith-rack-new"">French Fitness R30-3DS Monster 3D Dual Action Smith Rack</a><br>
<a href=""/products/french-fitness-r30-re-monster-power-rack-new"">French Fitness R30-RE Monster Power Rack</a><br>
French Fitness <a href=""/collections/pre-configured-rigs"">Free Standing Rig &amp; Rack Systems</a><br>
<div style=""min-height:20px;"">
</div>
<b>Features</b>
<ul>
<li>ASTM A36 (11 Gauge Steel)
</li>
<li>1"" (26 mm holes) w/2"" Hole Spacing</li>
<li>The laser-cut holes have numbers spaced at 2 hole intervals for convenient safety adjustments.</li>
<li>Electrostatic powder coat finish for optimum adherence and durability.</li>
<li>Can be used as a stand-alone unit.
</li>
<li>Attaches seamlessly to your Rack and Rig.
</li>
<li>Space-saving design for your home gym.
</li>
<li>Made with durable materials for long-lasting use.
</li>
<li>Maximizing space without compromising on impressive results.
</li>
<li>Peg Diameter (To Attach to <a href=""/collections/pre-configured-rigs"">Rig &amp; Rack Pre-Configured Rigs</a>, or <a href=""/collections/rig-frame-pieces-customize-your-rig"">Rig &amp; Rack Frame Pieces</a>): 1""</li>
<li><span id=""prop65"" class=""prop65"">California Residents <span style=""color: #f1592a; cursor:pointer;"">see Prop 65 WARNINGS</span></span></li>
</ul>
<br>
<b>Tech Specs</b>
<ul>
<li>Dimensions: 57.7""L x 36.2""W x 91""H (L:1467.3mm, W:921mm, H:2312.5mm)</li>
</ul>
<br>
<center>
<div>
<img src=""https://cdn.shopify.com/s/files/1/0884/2012/2940/files/french-fitness-rack-rig-cable-column-options.jpg?v=1734535186""style=""width:50%""><br><br>
</div>
</center>"
