metaobject_id,handle,display_name,created_at,updated_at,populated_field_count,populated_fields,in_true_duplicate_group,proof_of_non_reference
136247476540,french-fitness-soft-medicine-wall-ball-6-lb-new,French Fitness Soft Medicine Wall Ball 6 lb (New),2025-03-07T01:32:27Z,2025-03-07T01:32:27Z,6,product_title|features|tech_specs|other_tech_specs|warranty_info|shipping_dims_weight,D011,"Admin API bulkOperationRunQuery over metaobjects(type:""specs_features""){referencedBy{...}} returned zero back-reference metafields for this record; custom.features_specs is the only metafield definition store-wide validated against MetaobjectDefinition/7246479676, and no other metaobject definition field targets it."
187270070588,french-fitness-speed-agility-hurdle-set-of-12-new,French Fitness Speed & Agility Hurdle Set of 12 (New),2025-10-23T23:22:51Z,2025-10-23T23:22:51Z,2,product_title|features,no,"Admin API bulkOperationRunQuery over metaobjects(type:""specs_features""){referencedBy{...}} returned zero back-reference metafields for this record; custom.features_specs is the only metafield definition store-wide validated against MetaobjectDefinition/7246479676, and no other metaobject definition field targets it."
176470065468,french-fitness-tahoe-pec-fly-rear-delt-new-1,French Fitness Tahoe Pec Fly / Rear Delt (New),2025-09-03T14:37:12Z,2025-09-03T14:37:12Z,1,product_title,D003,"Admin API bulkOperationRunQuery over metaobjects(type:""specs_features""){referencedBy{...}} returned zero back-reference metafields for this record; custom.features_specs is the only metafield definition store-wide validated against MetaobjectDefinition/7246479676, and no other metaobject definition field targets it."
176471998780,french-fitness-tahoe-prone-leg-curl-leg-extension-new-1,French Fitness Tahoe Prone Leg Curl / Leg Extension (New),2025-09-03T15:08:11Z,2025-09-03T15:08:11Z,1,product_title,D005,"Admin API bulkOperationRunQuery over metaobjects(type:""specs_features""){referencedBy{...}} returned zero back-reference metafields for this record; custom.features_specs is the only metafield definition store-wide validated against MetaobjectDefinition/7246479676, and no other metaobject definition field targets it."
176468525372,french-fitness-tahoe-seated-leg-curl-leg-extension-new-1,French Fitness Tahoe Seated Leg Curl / Leg Extension (New),2025-09-03T14:06:33Z,2025-09-03T14:06:33Z,1,product_title,D004,"Admin API bulkOperationRunQuery over metaobjects(type:""specs_features""){referencedBy{...}} returned zero back-reference metafields for this record; custom.features_specs is the only metafield definition store-wide validated against MetaobjectDefinition/7246479676, and no other metaobject definition field targets it."
275975897404,french-fitness-urethane-8-sided-hex-dumbbell-set-5-60-lbs-blank-no-logo-new,"French Fitness Urethane 8 Sided Hex Dumbbell Set, 5-60 lbs - Blank / No Logo (New)",2026-06-30T07:13:02Z,2026-06-30T07:13:03Z,1,product_title,D019,"Admin API bulkOperationRunQuery over metaobjects(type:""specs_features""){referencedBy{...}} returned zero back-reference metafields for this record; custom.features_specs is the only metafield definition store-wide validated against MetaobjectDefinition/7246479676, and no other metaobject definition field targets it."
136506638652,golden-designs-gdi-8503-01-savonlinna-3-person-outdoor-traditional-sauna-canadian-red-cedar-interior-new,Golden Designs GDI-8503-01 Savonlinna 3 Person Outdoor Traditional Sauna - Canadian Red Cedar Interior (New),2025-03-09T18:39:53Z,2025-03-09T18:39:53Z,4,product_title|features|tech_specs|warranty_info,D014,"Admin API bulkOperationRunQuery over metaobjects(type:""specs_features""){referencedBy{...}} returned zero back-reference metafields for this record; custom.features_specs is the only metafield definition store-wide validated against MetaobjectDefinition/7246479676, and no other metaobject definition field targets it."
136432812348,hammer-strength-3-tier-dumbbell-rack-remanufactured,Hammer Strength 3 Tier Dumbbell Rack (Remanufactured),2025-03-08T16:46:59Z,2025-03-08T16:46:59Z,4,product_title|features|tech_specs|warranty_info,D013,"Admin API bulkOperationRunQuery over metaobjects(type:""specs_features""){referencedBy{...}} returned zero back-reference metafields for this record; custom.features_specs is the only metafield definition store-wide validated against MetaobjectDefinition/7246479676, and no other metaobject definition field targets it."
136336376124,life-fitness-integrity-se-3-hd-elliptical-remanufactured,Life Fitness Integrity SE3 HD Elliptical (Remanufactured),2025-03-07T21:09:31Z,2026-03-24T15:26:23Z,5,product_title|features|tech_specs|other_comparison_charts|warranty_info,D012,"Admin API bulkOperationRunQuery over metaobjects(type:""specs_features""){referencedBy{...}} returned zero back-reference metafields for this record; custom.features_specs is the only metafield definition store-wide validated against MetaobjectDefinition/7246479676, and no other metaobject definition field targets it."
136840479036,nautilus-inspiration-vertical-row-9-ipvr-5-60-bz-new,Nautilus Inspiration Vertical Row 9-IPVR5-60BZ (New),2025-03-12T06:19:36Z,2025-03-12T06:19:36Z,4,product_title|features|tech_specs|warranty_info,D015,"Admin API bulkOperationRunQuery over metaobjects(type:""specs_features""){referencedBy{...}} returned zero back-reference metafields for this record; custom.features_specs is the only metafield definition store-wide validated against MetaobjectDefinition/7246479676, and no other metaobject definition field targets it."
136817377596,nautilus-instinct-biceps-curl-9-nl-s-5100-60-ars-new,Nautilus Instinct Biceps Curl 9NL-S5100-60ARS (New),2025-03-12T00:23:31Z,2025-10-15T23:34:45Z,9,product_title|features|other_features|tech_specs|weight_stacks|buying_guide|shipping_dims_weight_2|warranty_info|shipping_dims_weight,no,"Admin API bulkOperationRunQuery over metaobjects(type:""specs_features""){referencedBy{...}} returned zero back-reference metafields for this record; custom.features_specs is the only metafield definition store-wide validated against MetaobjectDefinition/7246479676, and no other metaobject definition field targets it."
227850387772,schwinn-aetherion-r-bike-zone-display-new,Schwinn Aetherion+ R 9-7612-AETH-R-ZONE Bike w/Zone Display (New),2026-02-06T23:46:12Z,2026-02-09T22:43:11Z,9,product_title|features|other_features|benefits|tech_specs|other_tech_specs|buying_guide|frequently_asked_questions|warranty_info,no,"Admin API bulkOperationRunQuery over metaobjects(type:""specs_features""){referencedBy{...}} returned zero back-reference metafields for this record; custom.features_specs is the only metafield definition store-wide validated against MetaobjectDefinition/7246479676, and no other metaobject definition field targets it."
135975698748,sports-art-t-645-l-performance-treadmill-new,SportsArt T645L Performance Treadmill (New),2025-03-04T19:11:34Z,2025-03-04T19:11:34Z,4,product_title|features|tech_specs|warranty_info,D008,"Admin API bulkOperationRunQuery over metaobjects(type:""specs_features""){referencedBy{...}} returned zero back-reference metafields for this record; custom.features_specs is the only metafield definition store-wide validated against MetaobjectDefinition/7246479676, and no other metaobject definition field targets it."
136384315708,stair-master-boxmaster-pro-quad-new,StairMaster Boxmaster Pro Quad (New),2025-03-08T10:50:16Z,2025-03-08T10:50:16Z,4,product_title|features|tech_specs|warranty_info,no,"Admin API bulkOperationRunQuery over metaobjects(type:""specs_features""){referencedBy{...}} returned zero back-reference metafields for this record; custom.features_specs is the only metafield definition store-wide validated against MetaobjectDefinition/7246479676, and no other metaobject definition field targets it."
136384184636,stair-master-boxmaster-pro-tower-new,StairMaster Boxmaster Pro Tower (New),2025-03-08T10:45:36Z,2025-06-26T11:00:47Z,6,product_title|features|tech_specs|shipping_dims_weight_2|warranty_info|shipping_dims_weight,no,"Admin API bulkOperationRunQuery over metaobjects(type:""specs_features""){referencedBy{...}} returned zero back-reference metafields for this record; custom.features_specs is the only metafield definition store-wide validated against MetaobjectDefinition/7246479676, and no other metaobject definition field targets it."
146935873852,stairmaster-8-series-gauntlet-x-w-led-display-9-5395-8-gx-16-in-60-new,"Stairmaster 8 Series Gauntlet X w/16"" Touch Display (New)",2025-04-27T23:08:12Z,2025-04-27T23:10:22Z,5,product_title|features|other_features|tech_specs|warranty_info,D016,"Admin API bulkOperationRunQuery over metaobjects(type:""specs_features""){referencedBy{...}} returned zero back-reference metafields for this record; custom.features_specs is the only metafield definition store-wide validated against MetaobjectDefinition/7246479676, and no other metaobject definition field targets it."
145592353084,star-trac-10-series-freerunner-w-lcd-new,Star Trac 10 Series Freerunner w/LCD  (New),2025-04-15T21:30:00Z,2025-10-26T19:37:26Z,6,product_title|other_features|tech_specs|shipping_dims_weight_2|warranty_info|shipping_dims_weight,no,"Admin API bulkOperationRunQuery over metaobjects(type:""specs_features""){referencedBy{...}} returned zero back-reference metafields for this record; custom.features_specs is the only metafield definition store-wide validated against MetaobjectDefinition/7246479676, and no other metaobject definition field targets it."
173610959164,star-trac-6-series-6-tr-treadmill-w-24-embedded-display-black-new,"Star Trac 6 Series 6TR Treadmill w/16"" Embedded Display - Black (New)",2025-08-15T18:39:28Z,2025-10-07T12:25:52Z,5,product_title|features|other_features|tech_specs|warranty_info,"D017,D026","Admin API bulkOperationRunQuery over metaobjects(type:""specs_features""){referencedBy{...}} returned zero back-reference metafields for this record; custom.features_specs is the only metafield definition store-wide validated against MetaobjectDefinition/7246479676, and no other metaobject definition field targets it."
146691850556,star-trac-8-series-cross-trainer-w-lcd-black-new,Star Trac 8 Series Cross Trainer w/LCD - Black (New),2025-04-25T05:11:13Z,2025-10-26T19:37:26Z,6,product_title|features|other_features|tech_specs|warranty_info|shipping_dims_weight,no,"Admin API bulkOperationRunQuery over metaobjects(type:""specs_features""){referencedBy{...}} returned zero back-reference metafields for this record; custom.features_specs is the only metafield definition store-wide validated against MetaobjectDefinition/7246479676, and no other metaobject definition field targets it."
146690343228,star-trac-8-series-rear-drive-elliptical-w-lcd-black-new,Star Trac 8 Series Rear Drive Elliptical w/LCD - Black (New),2025-04-25T04:34:36Z,2025-10-26T19:37:26Z,6,product_title|features|other_features|tech_specs|warranty_info|shipping_dims_weight,no,"Admin API bulkOperationRunQuery over metaobjects(type:""specs_features""){referencedBy{...}} returned zero back-reference metafields for this record; custom.features_specs is the only metafield definition store-wide validated against MetaobjectDefinition/7246479676, and no other metaobject definition field targets it."
146689786172,star-trac-8-series-recumbent-bike-w-lcd-black-new,Star Trac 8 Series Recumbent Bike w/LCD - Black (New),2025-04-25T04:14:26Z,2025-10-26T19:37:25Z,6,product_title|features|other_features|tech_specs|warranty_info|shipping_dims_weight,no,"Admin API bulkOperationRunQuery over metaobjects(type:""specs_features""){referencedBy{...}} returned zero back-reference metafields for this record; custom.features_specs is the only metafield definition store-wide validated against MetaobjectDefinition/7246479676, and no other metaobject definition field targets it."
145531404604,star-trac-8-series-tr-treadmill-w-lcd-black-new,Star Trac 8 Series TR Treadmill w/LCD - Black  (New),2025-04-15T19:42:27Z,2025-10-26T19:37:25Z,6,product_title|other_features|tech_specs|shipping_dims_weight_2|warranty_info|shipping_dims_weight,no,"Admin API bulkOperationRunQuery over metaobjects(type:""specs_features""){referencedBy{...}} returned zero back-reference metafields for this record; custom.features_specs is the only metafield definition store-wide validated against MetaobjectDefinition/7246479676, and no other metaobject definition field targets it."
145529930044,star-trac-8-series-trx-treadmill-w-lcd-black-new,Star Trac 8 Series TRX Treadmill w/LCD - Black  (New),2025-04-15T19:11:58Z,2025-10-26T19:37:25Z,6,product_title|other_features|tech_specs|shipping_dims_weight_2|warranty_info|shipping_dims_weight,no,"Admin API bulkOperationRunQuery over metaobjects(type:""specs_features""){referencedBy{...}} returned zero back-reference metafields for this record; custom.features_specs is the only metafield definition store-wide validated against MetaobjectDefinition/7246479676, and no other metaobject definition field targets it."
146688639292,star-trac-8-series-upright-bike-w-lcd-black-new,Star Trac 8 Series Upright Bike w/LCD - Black (New),2025-04-25T03:48:40Z,2025-10-26T19:37:26Z,6,product_title|features|other_features|tech_specs|warranty_info|shipping_dims_weight,no,"Admin API bulkOperationRunQuery over metaobjects(type:""specs_features""){referencedBy{...}} returned zero back-reference metafields for this record; custom.features_specs is the only metafield definition store-wide validated against MetaobjectDefinition/7246479676, and no other metaobject definition field targets it."
146687754556,star-trac-8-series-versastrider-w-lcd-black-new,Star Trac 8 Series Versastrider w/LCD - Black (New),2025-04-25T03:23:15Z,2025-04-25T03:29:12Z,6,product_title|features|other_features|tech_specs|warranty_info|shipping_dims_weight,no,"Admin API bulkOperationRunQuery over metaobjects(type:""specs_features""){referencedBy{...}} returned zero back-reference metafields for this record; custom.features_specs is the only metafield definition store-wide validated against MetaobjectDefinition/7246479676, and no other metaobject definition field targets it."
201781215548,test,test,2025-11-27T14:58:28Z,2025-11-27T15:00:03Z,2,product_title|other_features,no,"Admin API bulkOperationRunQuery over metaobjects(type:""specs_features""){referencedBy{...}} returned zero back-reference metafields for this record; custom.features_specs is the only metafield definition store-wide validated against MetaobjectDefinition/7246479676, and no other metaobject definition field targets it."
145420648764,throwdown-hiit-ski-new,Throwdown HIIT Ski (New),2025-04-14T13:29:35Z,2025-04-14T13:32:19Z,5,product_title|other_features|tech_specs|other_tech_specs|warranty_info,no,"Admin API bulkOperationRunQuery over metaobjects(type:""specs_features""){referencedBy{...}} returned zero back-reference metafields for this record; custom.features_specs is the only metafield definition store-wide validated against MetaobjectDefinition/7246479676, and no other metaobject definition field targets it."
236038488380,versa-climber-home-w-touch-screen-new,VersaClimber Home w/Touch Screen (New),2026-03-19T14:02:13Z,2026-03-19T14:02:13Z,4,product_title|features|tech_specs|warranty_info,no,"Admin API bulkOperationRunQuery over metaobjects(type:""specs_features""){referencedBy{...}} returned zero back-reference metafields for this record; custom.features_specs is the only metafield definition store-wide validated against MetaobjectDefinition/7246479676, and no other metaobject definition field targets it."
